"nbcar","nb_rec","men","ind_srf","ind_age6","Revenue_personne","lon","lat"
1,923.5,525,16085930,732,17418.4407146724,5.36344043696473,43.2964661714596
1,1246.5,725,17793549,956,14274.8086642599,5.36589489934201,43.2965774872603
1,452,282,7243224,363,16024.8318584071,5.36834937004793,43.2966887441942
1,1062.5,622,19104035,869,17980.2682352941,5.37080384907813,43.296799942261
1,173,112,3648519,141,21089.7052023121,5.37325833642829,43.2969110814602
1,1054.5,409,12880750,690,12215.030820294,5.37571283209406,43.2970221617916
1,1664.5,638,16715802,1069,10042.5364974467,5.37816733607109,43.2971331832549
1,415.5,205,5533270,289,13317.1359807461,5.38062184835506,43.2972441458498
1,610.5,296,7999830,419,13103.7346437346,5.38307636894162,43.2973550495758
1,1111,519,18430360,748,16588.9828982898,5.38553089782642,43.2974658944328
1,916,447,17556612,666,19166.6069868996,5.38798543500513,43.2975766804204
1,1337,675,26011161,995,19454.8698578908,5.39043998047341,43.2976874075383
1,486,226,10535361,360,21677.6975308642,5.39289453422691,43.2977980757861
1,1050,512,21863467,747,20822.3495238095,5.3953490962613,43.2979086851636
1,1168,626,21929645,897,18775.3809931507,5.39780366657222,43.2980192356703
1,670,351,10873351,519,16228.8820895522,5.40025824515535,43.2981297273061
1,736.5,480,11250296,589,15275.3509843856,5.40271283200633,43.2982401600705
1,496.5,200,10341242,318,20828.2819738167,5.40516742712084,43.2983505339633
1,169,65,3225825,110,19087.7218934911,5.40762203049451,43.2984608489842
1,410,174,6776360,281,16527.7073170732,5.41007664212302,43.2985711051328
1,35,13,832792,22,23794.0571428571,5.41253126200202,43.2986813024087
1,761.5,380,16217800,584,21297.1766250821,5.41498589012717,43.2987914408118
1,323.5,167,7390924,252,22846.7511591963,5.41744052649412,43.2989015203417
1,185,81,4672625,148,25257.4324324324,5.41989517109854,43.299011540998
2,190,75,4719081,145,12418.6342105263,5.42234982393607,43.2991215027804
2,190,75,4719081,145,12418.6342105263,5.42480448500238,43.2992314056887
1,181,82,3571015,119,19729.364640884,5.42725915429313,43.2993412497224
1,113,49,2298464,83,20340.389380531,5.42971383180397,43.2994510348814
1,32,15,660139,27,20629.34375,5.43216851753055,43.2995607611652
1,322.5,132,5656661,212,17540.0341085271,5.43462321146854,43.2996704285736
1,432.5,186,8895166,318,20566.8578034682,5.43707791361359,43.2997800371062
1,68.5,28,1711603,50,24986.9051094891,5.43953262396136,43.2998895867628
1,88.5,30,2110881,56,23851.7627118644,5.4419873425075,43.2999990775429
1,123.5,40,3014693,80,24410.4696356275,5.44444206924767,43.3001085094464
1,933.5,355,11529872,577,12351.2287091591,5.44689680417752,43.3002178824728
1,466.5,199,8364438,318,17930.1993569132,5.44935154729272,43.3003271966219
1,76,44,1196296,56,15740.7368421053,5.36329793549251,43.29826737567
1,979.5,541,13146948,711,13422.1010719755,5.36575247280457,43.2983786954343
1,1411.5,749,17634608,983,12493.5232022671,5.3682070184463,43.2984899563298
1,1088.5,468,14603747,777,13416.39595774,5.37066157241338,43.298601158356
1,673,270,7553523,418,11223.6597325409,5.37311613470146,43.2987123015126
1,1660.5,636,15168189,1145,9134.711833785,5.3755707053062,43.2988233857994
1,1315,482,12639511,853,9611.79543726236,5.37802528422325,43.2989344112159
1,1098,451,14918686,725,13587.14571949,5.38047987144828,43.299045377762
1,1175,578,16564243,823,14097.2280851064,5.38293446697695,43.2991562854371
1,887,428,15559472,622,17541.6820744081,5.38538907080491,43.2992671342411
1,1172,567,20622824,820,17596.2662116041,5.38784368292782,43.2993779241737
1,879.5,437,16175694,633,18391.9204093235,5.39029830334134,43.2994886552344
1,412,196,8885363,302,21566.4150485437,5.39275293204112,43.299599327423
1,963,459,19896172,692,20660.6147455867,5.39520756902284,43.2997099407392
1,1426,766,27149333,1090,19038.8029453015,5.39766221428214,43.2998204951826
1,779,413,14397459,594,18481.9756097561,5.40011686781468,43.2999309907529
1,732,382,13134499,544,17943.3046448087,5.40257152961613,43.3000414274498
1,386.5,203,7555625,293,19548.8357050453,5.40502619968213,43.3001518052731
1,55,23,1425075,38,25910.4545454545,5.40748087800834,43.3002621242222
1,208.5,118,3581261,164,17176.3117505995,5.40993556459043,43.300372384297
1,179.5,78,4875045,139,27159.0250696379,5.41239025942405,43.3004825854972
1,154.5,72,3684907,115,23850.5307443366,5.41484496250485,43.3005927278224
1,190,86,4425088,144,23289.9368421053,5.4172996738285,43.3007028112723
1,261,121,5908757,199,22638.9157088123,5.41975439339065,43.3008128358465
1,106,41,2693219,72,25407.7264150943,5.42220912118696,43.3009228015448
1,42,18,1125711,28,26802.6428571429,5.42466385721308,43.3010327083669
1,468,224,11738615,360,25082.5106837607,5.42711860146467,43.3011425563123
1,234,124,5213571,183,22280.2179487179,5.42957335393739,43.3012523453809
1,1057.5,478,24832924,792,23482.6704491726,5.43202811462689,43.3013620755723
1,416.5,185,8220737,290,19737.6638655462,5.43448288352883,43.3014717468862
1,92.5,44,2186141,74,23633.9567567568,5.43693766063886,43.3015813593222
1,249.5,116,5565570,179,22306.8937875752,5.43939244595265,43.30169091288
1,139,61,3561002,105,25618.7194244604,5.44184723946584,43.3018004075594
1,90,30,2296030,62,25511.4444444444,5.44430204117409,43.30190984336
1,75,29,1690643,51,22541.9066666667,5.44675685107306,43.3020192202816
1,337,155,6536594,233,19396.4213649852,5.4492116691584,43.3021285383236
1,333,125,3701315,200,11115.0600600601,5.36315542234556,43.3000685769159
1,573.5,313,10224222,434,17827.7628596338,5.36561003459849,43.3001799006442
1,607,256,8237272,412,13570.4645799012,5.36806465518214,43.3002911655015
1,1022,447,12646748,702,12374.5088062622,5.37051928409218,43.3004023714876
1,760,248,7351856,502,9673.49473684211,5.37297392132427,43.300513518602
1,862.5,319,8374918,549,9710.04985507246,5.37542856687407,43.3006246068444
1,673,276,6256451,458,9296.36106983655,5.37788322073723,43.3007356362145
1,604.5,271,8307511,427,13742.7808105873,5.38033788290942,43.300846606712
1,1053,476,16737251,753,15894.8252611586,5.38279255338628,43.3009575183366
1,1482,647,27457762,1009,18527.5047233468,5.38524723216349,43.301068371088
1,833.5,430,15940074,608,19124.2639472106,5.38770191923669,43.3011791649658
1,1266,611,22264991,876,17586.8807266983,5.39015661460154,43.3012898999698
1,980.5,489,17545884,696,17894.8332483427,5.39261131825371,43.3014005760995
1,1095.5,520,19860722,760,18129.3674121406,5.39506603018885,43.3015111933547
1,1242.5,647,24511106,942,19727.2482897384,5.39752075040262,43.3016217517351
1,738.5,401,11623913,542,15739.8957345972,5.39997547889067,43.3017322512403
1,793.5,413,13483087,563,16991.918084436,5.40243021564867,43.30184269187
1,732.5,349,12855994,517,17550.8450511945,5.40488496067226,43.301953073624
1,71,32,1657129,59,23339.8450704225,5.40733971395711,43.3020633965018
1,1145,558,20506204,825,17909.3484716157,5.40979447549887,43.3021736605033
1,222.5,104,5014919,171,22538.9617977528,5.4122492452932,43.3022838656279
1,397,203,8122710,295,20460.2267002519,5.41470402333575,43.3023940118755
1,228.5,115,4443512,171,19446.4420131291,5.41715880962219,43.3025040992457
1,321.5,154,7182689,246,22341.1788491446,5.41961360414817,43.3026141277383
2,58.5,26,1232264,44,10532.1709401709,5.42206840690934,43.3027240973528
2,58.5,26,1232264,44,10532.1709401709,5.42452321790137,43.3028340080889
1,131.5,45,3137258,91,23857.4752851711,5.42943286456059,43.303053652925
1,184.5,92,4245420,146,23010.406504065,5.4318877002191,43.3031633870243
1,126.5,52,2941868,97,23255.8735177866,5.43434254409108,43.3032730622439
1,89.5,41,2011116,68,22470.5698324022,5.4367973961722,43.3033826785837
1,226.5,93,4835551,160,21349.0110375276,5.43925225645809,43.3034922360432
1,75,26,1927482,50,25699.76,5.44170712494443,43.3036017346222
1,59,19,1574038,42,26678.6101694915,5.44416200162686,43.3037111743203
1,38,15,1061440,28,27932.6315789474,5.44661688650104,43.3038205551372
1,119,42,3036741,80,25518.8319327731,5.44907177956263,43.3039298770726
1,99.5,40,1312517,56,13191.1256281407,5.36301289752257,43.3018697751977
1,780.5,351,9974728,534,12779.9205637412,5.36546758472245,43.3019811028904
1,1138.5,474,15002988,768,13177.8550724638,5.36792228025411,43.3020923717099
1,1118,446,12161445,760,10877.8577817531,5.37037698411321,43.3022035816561
1,1096.5,389,9712292,764,8857.53944368445,5.3728316962954,43.3023147327286
1,281,169,4497171,226,16004.1672597865,5.37528641679635,43.302425824927
2,114,53,2040827,78,8950.99561403509,5.37774114561171,43.302536858251
2,837,397,12413167,559,7415.27299880526,5.38019588273714,43.3026478327004
1,270.5,117,4562659,174,16867.5009242144,5.38510538190084,43.3028696049739
1,828.5,456,16022174,653,19338.7736873868,5.38756014393043,43.3029804027973
1,1106,596,19795814,828,17898.5660036166,5.39001491425272,43.3030911417448
1,434,239,8267657,328,19049.900921659,5.39246969286336,43.303201821816
1,139.5,73,2953453,104,21171.70609319,5.39492447975801,43.3033124430106
1,1057.5,519,19586576,750,18521.5848699764,5.39737927493234,43.3034230053282
1,1130.5,567,17355218,761,15351.8071649713,5.399834078382,43.3035335087687
1,590,296,10983866,435,18616.7220338983,5.40228889010263,43.3036439533316
1,437.5,189,9147557,313,20908.7017142857,5.40474371008991,43.3037543390166
1,444.5,217,9682018,331,21781.8177727784,5.40719853833949,43.3038646658234
1,162.5,63,3995628,115,24588.48,5.40965337484701,43.3039749337518
1,181,78,4347953,136,24021.8397790055,5.41210821960815,43.3040851428013
1,363.5,192,7509893,277,20659.9532324622,5.41456307261856,43.3041952929716
1,325.5,171,7148362,258,21961.1735791091,5.41701793387388,43.3043053842625
1,415.5,243,9624327,362,23163.2418772563,5.41947280336978,43.3044154166737
1,432.5,195,9662803,317,22341.7410404624,5.42192768110191,43.3045253902047
1,72,31,1540931,50,21401.8194444444,5.42438256706593,43.3046353048553
1,759,368,16493174,580.5,21730.1370223979,5.4268374612575,43.3047451606252
1,70,35,1588729,54,22696.1285714286,5.42929236367226,43.3048549575141
1,148,62,3196966,117,21601.1216216216,5.43174727430588,43.3049646955215
1,190,81,4232315,145,22275.3421052632,5.434202193154,43.3050743746474
1,154,69,3240093,116,21039.5649350649,5.43665712021229,43.3051839948912
1,110,54,2401446,89,21831.3272727273,5.4391120554764,43.3052935562527
1,53,19,1388988,38,26207.320754717,5.44156699894198,43.3054030587315
2,174,54,4195093,115,12054.8649425287,5.44402195060469,43.3055125023275
2,174,54,4195093,115,12054.8649425287,5.44647691046018,43.3056218870402
1,133.5,39,2899377,77,21718.1797752809,5.4489318785041,43.3057312128692
1,548,250,7073238,356,12907.3686131387,5.36532512317512,43.3037823021733
1,1298,543,14552339,808,11211.3551617874,5.36777989366088,43.3038935749554
1,900,332,12192424,569,13547.1377777778,5.37023467247513,43.3040047888621
1,685,270,8206683,436,11980.5591240876,5.37268945961352,43.3041159438929
1,863,350,10331778,551,11971.932792584,5.37514425507172,43.3042270400477
2,114,53,2040827,78,8950.99561403509,5.37759905884537,43.304338077326
2,837,397,12413167,559,7415.27299880526,5.38005387093014,43.3044490557276
1,1262.5,559,16355137,805,12954.563960396,5.38250869132169,43.304559975252
1,107,48,1240029,76,11589.0560747664,5.38496352001566,43.3046708358991
1,590.5,345,11951469,473,20239.5749364945,5.38741835700773,43.3047816376685
1,487,217,9388890,328,19279.0349075975,5.38987320229353,43.3048923805598
1,538.5,268,9197791,374,17080.3918291551,5.39232805586874,43.3050030645728
1,416.5,221,7957025,317,19104.5018007203,5.39478291772901,43.3051136897071
1,626.5,341,11191594,462,17863.6775738228,5.39723778786999,43.3052242559625
1,891,468,12797027,621,14362.544332211,5.39969266628734,43.3053347633385
1,726,374,13341498,529,18376.7190082645,5.40214755297672,43.3054452118348
1,476.5,223,8940965,340,18763.8300104932,5.40460244793378,43.3055556014513
1,677.5,309,12299583,477,18154.3660516605,5.40705735115417,43.3056659321874
1,105,42,2563970,79,24418.7619047619,5.40951226263356,43.305776204043
1,152,62,3778660,108,24859.6052631579,5.4119671823676,43.3058864170177
1,163.5,72,4358456,125,26657.2232415902,5.41442211035195,43.3059965711112
1,303,148,6592842,233,21758.5544554455,5.41687704658225,43.3061066663231
1,261.5,126,5525662,200,21130.638623327,5.41933199105417,43.3062167026532
1,139,57,3416899,105,24582.0071942446,5.42178694376336,43.3063266801011
1,335.5,139,7349163,228,21905.1058122206,5.42424190470548,43.3064365986665
1,963,386,13414742,632,13930.1578400831,5.42669687387617,43.3065464583491
1,139,55,3039801,90,21869.071942446,5.4291518512711,43.3066562591485
1,190.5,92,3524414,159,18500.8608923885,5.43160683688592,43.3067660010646
1,270,122,5111108,196,18930.0296296296,5.43406183071629,43.3068756840968
1,233,96,4533439,172,19456.8197424893,5.43651683275785,43.306985308245
1,179.5,82,3942629,137,21964.5069637883,5.43897184300626,43.3070948735089
1,94,42,2190667,70,23304.9680851064,5.44142686145718,43.307204379888
2,55,19,1398778,31,12716.1636363636,5.44388188810626,43.3073138273821
2,55,19,1398778,31,12716.1636363636,5.44633692294915,43.3074232159908
1,225,85,5152300,155,22899.1111111111,5.44879196598152,43.3075325457139
1,2329,1036,35722700,1586,15338.2138256763,5.37009234917663,43.3058059931058
1,1800,718,21925323,1173,12180.735,5.37254721127731,43.3059171520954
1,870,411,8213885,665,9441.24712643678,5.37500208169885,43.3060282522068
1,599,269,11314445,415,18888.8898163606,5.37745696043689,43.3061392934398
1,1767.5,735,20485960,1061,11590.3592644979,5.37991184748709,43.3062502757938
1,1339,580,15881854,871,11860.9813293503,5.38236674284512,43.3063611992687
1,55,29,1277133,40,23220.6,5.38727655846725,43.3065828695799
1,274.5,119,5257439,175,19152.7832422587,5.39218640726855,43.3068043043705
1,816.5,421,17154348,638,21009.6117575015,5.39464134410052,43.3069149334449
1,174.5,100,3477169,139,19926.4699140401,5.39709628921425,43.3070255036382
1,1078,563,17920595,780,16623.9285714286,5.3995512426054,43.3071360149501
1,881.5,483,14101812,617,15997.5178672717,5.40200620426961,43.3072464673803
1,734,408,13820007,535,18828.3474114441,5.40446117420254,43.3073568609285
1,889,394,14839398,595,16692.2362204724,5.40691615239985,43.3074671955943
1,345,150,5749538,230,16665.3275362319,5.4093711388572,43.3075774713774
1,335.5,147,7341518,248,21882.3189269747,5.41182613357024,43.3076876882776
1,180,82,4135425,136,22974.5833333333,5.41428113653462,43.3077978462945
1,160.5,70,4098393,119,25535.1588785047,5.416736147746,43.3079079454278
1,387,188,8490046,284,21938.1033591731,5.41919116720004,43.3080179856771
2,268,125,5400614,200,10075.7723880597,5.42164619489238,43.3081279670422
2,268,125,5400614,200,10075.7723880597,5.42410123081869,43.3082378895227
1,90.5,39,2435756,65,26914.4309392265,5.42655627497461,43.3083477531184
1,85.5,32,2242291,65,26225.6257309942,5.4290113273558,43.3084575578288
1,69,30,1585348,52,22976.0579710145,5.43146638795792,43.3085673036537
1,250,118,4829668,185,19318.672,5.43392145677662,43.3086769905928
1,166,73,3089939,124,18614.0903614458,5.43637653380755,43.3087866186457
1,133,52,3107328,94,23363.3684210526,5.43883161904637,43.3088961878122
1,94,38,2284606,70,24304.3191489362,5.44128671248873,43.3090056980919
1,42,17,869498,30,20702.3333333333,5.44374181413028,43.3091151494845
1,115,46,2400228,79,20871.547826087,5.44619692396668,43.3092245419896
1,78,27,1785349,57,22889.0897435897,5.44865204199357,43.3093338756071
1,1699.5,700,18558625,1097,10920.0500147102,5.36995001421638,43.3076071943878
1,1349,498,15008248,838,11125.461823573,5.37240495128545,43.3077183573365
1,534,216,5585403,346,10459.5561797753,5.37485989667642,43.3078294614049
1,887,337,10567601,557,11913.8680947012,5.37731485038494,43.3079405065928
1,1350,582,16351433,854,12112.1725925926,5.37976981240667,43.3080514928997
1,460,213,5376227,294,11687.45,5.38222478273727,43.3081624203254
1,527.5,256,6688306,352,12679.2530805687,5.38467976137239,43.3082732888695
2,302,163,4638928,228,7680.34437086093,5.38958974353883,43.3084948493119
1,320.5,158,5878185,220,18340.6708268331,5.39204474706146,43.3086055412095
1,1137,534,21190631,820,18637.3183817062,5.39449975887123,43.3087161742242
1,1236.5,631,26010984,948,21035.9757379701,5.39695477896381,43.3088267483558
1,824.5,439,14801313,636,17951.8653729533,5.39940980733484,43.3089372636039
1,578,335,9097309,437,15739.2889273356,5.40186484397998,43.3090477199683
1,586,326,9728198,428,16601.0204778157,5.40431988889489,43.3091581174485
1,424,199,8852810,315,20879.2688679245,5.40677494207521,43.3092684560444
1,33,16,824212,27,24976.1212121212,5.40923000351662,43.3093787357555
1,209,103,4776173,158,22852.5023923445,5.41168507321475,43.3094889565815
1,216,102,4922189,166,22787.912037037,5.41414015116526,43.3095991185221
1,209.5,80,4625577,142,22079.1264916468,5.41659523736382,43.3097092215771
1,182.5,73,4211687,125,23077.7369863014,5.41905033180607,43.309819265746
1,199.5,86,4821709,146,24168.9674185464,5.42150543448766,43.3099292510286
1,121,68,2533813,95,20940.6033057851,5.42396054540425,43.3100391774246
1,100,39,2517280,74,25172.8,5.4264156645515,43.3101490449336
1,129,53,3293236,95,25528.9612403101,5.42887079192506,43.3102588535553
1,151,68,3692997,113,24456.9337748344,5.43132592752057,43.3103686032895
1,210,78,4149079,139,19757.519047619,5.43378107133371,43.3104782941357
